Interview_key	HH_ID	area	ind_weight	hh_weight	select	selectedAgeM	selectedAgeF	age	tt_hhmembers	hh_2	hh2_oth	hh_3	hh_3oth	hh_4	hh_4oth	hh_5	hh_6	hh_6oth	hh_7	hh_7oth	hh_8	hh_8oth	hh_9	hh_10__1	hh_10__2	hh_10__3	hh_10__4	hh_10__5	hh_10__6	hh_10__7	hh_10__8	hh_10__9	hh_10__10	hh_10__11	hh_10__12	hh_10__13	hh_10__14	hh_10__15	hh_10__16	hh_10__17	hh_10__18	hh_10__19	hh_10__20	hh_11	hh_12	hh_12oth	hh_13__1	hh_13__2	hh_13__3	hh_13__4	hh_13__5	hh_13__6	hh_13__96	hh_13__98	hh_13__99	hh_13oth	hh_resultcode
29-93-19-89	1407069010801	1	204.716575	55.78170681	2	 	46	46	    3.00	1	 	1	 	2	 	3	2	 	2	 	2	 	2	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
29-95-01-56	1204015004701	2	243.6480401	53.66925808	2	 	21	21	    4.00	1	 	1	 	2	 	5	2	 	6	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
29-95-98-72	1203065001901	1	601.741599	670.6979787	2	 	30	30	    3.00	1	 	1	 	2	 	3	2	 	96	Rain Water	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
29-97-56-84	1409044011001	1	575.1528179	360.5455816	1	20	 	20	    4.00	4	 	1	 	2	 	4	2	 	8	 	1	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
29-99-22-37	1405006003201	1	966.4817986	566.4858468	1	38	 	38	    5.00	4	 	1	 	2	 	3	2	 	1	 	1	 	9	0	1	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
29-99-72-72	1003029009001	2	82.46216761	97.10476597	2	 	31	31	    3.00	1	 	5	 	1	 	3	2	 	2	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-00-52-92	1305060004001	2	273.5220895	58.05175034	2	 	49	49	    3.00	1	 	1	 	2	 	3	2	 	2	 	1	 	2	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-05-74-93	0401112004201	2	368.2594287	176.2600076	1	31	 	31	    4.00	1	 	1	 	2	 	3	2	 	7	 	2	 	2	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-09-95-18	1101086019101	2	192.3314251	275.7452384	2	 	39	39	    5.00	1	 	1	 	1	 	3	3	 	96	Concrete tank	3	 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-10-63-87	0209053007501	1	252.467309	163.7806634	1	15	 	15	    4.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-20-24-33	0503058006701	2	122.1313158	162.157549	2	 	45	45	    3.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	2
30-22-71-62	0212065012301	2	543.2415484	363.5794509	1	31	 	31	    4.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-25-42-02	0804002002301	2	285.8853353	205.5919349	2	 	21	21	    3.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-27-26-87	0103039033501	1	262.8033481	83.06329818	2	 	16	16	    2.00	1	 	4	 	1	 	1	6	 	2	 	2	 	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-32-65-64	0701024006601	1	77.10386721	130.5266565	2	 	28	28	    4.00	1	 	6	 	1	 	1	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	2	 	0	0	0	0	0	1	0	0	0	 	1
30-32-66-89	0602058005801	2	336.8118856	45.02472792	2	 	39	39	    7.00	1	 	1	 	2	 	4	2	 	5	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	6	bi monthly	0	0	0	0	0	1	0	0	0	 	1
30-36-18-90	0901047016301	2	242.458987	43.74739116	1	38	 	38	    1.00	1	 	1	 	2	 	1	2	 	7	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-36-69-73	1409054012001	1	216.1234519	214.145027	2	 	27	27	    2.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-38-51-35	1002142000501	2	106.5819262	125.507409	2	 	33	33	    4.00	1	 	5	 	1	 	3	2	 	2	 	2	 	2	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-38-79-18	0207066005501	1	264.7296253	220.8338749	1	38	 	38	    5.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-39-69-12	0901003004701	1	40.99014906	6.783672108	1	47	 	47	    2.00	1	 	4	 	2	 	3	2	 	5	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	every 2 months	0	0	0	0	1	1	0	0	0	 	1
30-41-08-09	0502039001001	2	359.0941954	132.0334193	1	18	 	18	    5.00	1	 	1	 	96	Zinc and slab. half and half	2	2	 	8	 	2	 	2	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	6	Every 2month	0	0	0	0	0	1	0	0	0	 	1
30-42-56-06	0208038000501	1	506.034162	422.1268576	1	47	 	47	    2.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-44-11-65	1104053019501	2	100.1914881	143.6443667	2	 	35	35	    5.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-44-46-88	0201006001901	2	666.8041034	446.2771128	1	37	 	37	    1.00	1	 	1	 	1	 	2	2	 	2	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-45-96-24	0801067023301	1	246.5251399	279.9154579	2	 	42	42	    4.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-46-55-46	0604085013701	2	161.4305487	201.4123924	2	 	49	49	    2.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-49-48-99	1407019011901	1	235.2767831	58.28075646	2	 	33	33	    1.00	1	 	1	 	2	 	3	2	 	1	 	1	 	2	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-55-44-22	0803047006301	1	324.3344101	143.5404138	1	32	 	32	    1.00	1	 	1	 	2	 	1	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-55-76-49	0902046005401	2	156.5698803	165.651082	2	 	15	15	    3.00	1	 	5	 	1	 	2	2	 	1	 	2	 	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	every two months Path Programme	0	0	0	0	0	1	0	0	0	 	1
30-56-79-26	0401082005601	2	76.56272378	88.18139158	2	 	21	21	    8.00	1	 	5	 	1	 	4	2	 	3	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	6	every other month	0	0	0	0	0	1	0	0	0	 	3
30-58-05-65	0701030006901	2	164.6636836	219.3056856	2	 	45	45	    1.00	1	 	4	 	1	 	1	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-58-30-23	1304029012001	1	184.0475174	212.0431986	2	 	21	21	    9.00	1	 	4	 	1	 	2	2	 	8	 	3	 	9	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	6	every two months.	0	0	0	0	0	1	0	0	0	 	1
30-58-73-52	0503086003101	2	86.00466122	114.1910654	2	 	29	29	    5.00	1	 	1	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	PATH program and receive it every 2 months	1	0	0	0	1	1	0	0	0	 	1
30-62-66-81	1407019012401	1	371.8846439	58.28075646	1	21	 	21	    2.00	1	 	1	 	2	 	3	2	 	1	 	1	 	9	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-62-93-56	1204057002101	2	209.1176279	250.0569155	2	 	17	17	    3.00	1	 	1	 	1	 	7	2	 	96	concrete tank	2	 	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-64-02-61	0603012003601	1	124.7253367	117.1077036	2	 	19	19	    3.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-64-13-75	0201046014301	2	645.1849495	508.5926365	2	 	25	25	    6.00	1	 	4	 	1	 	3	2	 	2	 	2	 	1	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-64-55-74	0502039000401	2	359.0941954	132.0334193	1	24	 	24	    4.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-66-12-54	1407019002701	1	235.2767831	58.28075646	2	 	45	45	    1.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-69-29-47	0502082003401	1	94.76455876	108.0048683	2	 	34	34	    7.00	1	 	6	 	1	 	2	2	 	2	 	2	 	2	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	6	Every 2 month	0	0	0	0	0	1	0	0	0	 	1
30-70-15-53	0603019008501	1	95.6473536	146.7487054	2	 	39	39	    3.00	1	 	1	 	1	 	3	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-72-90-60	0401009014301	1	61.34621293	65.59853304	2	 	46	46	    2.00	1	 	1	 	2	 	2	2	 	3	 	2	 	2	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-73-86-93	0503082005601	1	488.0002116	121.6898225	1	32	 	32	   10.00	1	 	1	 	1	 	1	2	 	5	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	6	every 2 month	0	0	0	0	0	1	0	0	0	 	1
30-74-56-17	0801017005001	1	79.84247106	90.656644	2	 	27	27	    2.00	1	 	1	 	2	 	2	2	 	3	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-75-26-22	0206023015501	1	377.5733828	260.7798443	2	 	16	16	    5.00	2	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	2	 	0	0	0	0	0	1	0	0	0	 	1
30-75-91-84	1405038004101	1	191.714306	189.9593259	2	 	42	42	    3.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-76-73-90	0204039015301	1	541.8645254	435.2908968	2	 	41	41	    6.00	1	 	1	 	2	 	4	2	 	8	 	2	 	2	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-78-49-30	1409112002901	1	440.1105253	70.93977931	1	35	 	35	    3.00	1	 	1	 	2	 	2	2	 	1	 	1	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-80-36-50	1002117008301	1	141.8697321	84.75722217	1	32	 	32	    3.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	6	2 Month	0	0	0	0	0	1	0	0	0	 	1
30-82-91-60	1002035016001	2	81.16623611	95.57871919	2	 	40	40	    1.00	1	 	1	 	2	 	1	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-85-22-22	0203043003801	1	190.2051483	158.6665636	1	44	 	44	    1.00	1	 	1	 	1	 	3	2	 	3	 	1	 	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-88-02-74	0603013006501	2	125.5570935	156.654083	2	 	31	31	    5.00	1	 	1	 	1	 	3	2	 	3	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-89-38-80	1002117000701	1	219.9877669	84.75722217	1	21	 	21	    3.00	1	 	5	 	1	 	2	2	 	2	 	2	 	2	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-91-20-48	0801036001401	1	101.7272467	29.94589065	2	 	36	36	    3.00	1	 	6	 	1	 	1	2	 	4	 	3	 	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-92-09-47	0206043018601	1	467.8575286	323.1366908	2	 	19	19	    3.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-93-00-63	0202067007801	1	441.7194599	817.7956215	2	 	29	29	    1.00	2	 	1	 	96	Shingle-other	2	1	 	8	 	2	 	2	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-94-72-94	0805044014701	1	100.737857	114.3821818	2	 	33	33	    4.00	1	 	1	 	2	 	3	2	 	2	 	2	 	2	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-97-52-84	1201063008101	2	199.2832499	66.19367942	2	 	18	18	    3.00	1	 	1	 	2	 	3	2	 	8	 	2	 	2	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
30-98-32-52	1104041013401	2	232.6212139	333.5086403	2	 	48	48	    3.00	1	 	1	 	1	 	4	2	 	1	 	2	 	2	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	2	 	1	0	0	0	0	0	0	0	0	 	1
31-00-04-06	0203042008601	1	178.281194	148.7197621	1	45	 	45	    2.00	1	 	1	 	1	 	4	2	 	1	 	2	 	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-01-16-71	1303026000301	2	322.4759255	46.89700622	1	33	 	33	    4.00	1	 	6	 	1	 	2	2	 	5	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	6	Every other month.	0	0	0	0	0	1	0	0	0	 	1
31-02-24-02	1303063001801	2	206.3299874	248.1492298	2	 	31	31	    1.00	1	 	1	 	2	 	1	2	 	8	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-03-25-76	1304017012901	1	150.3671281	271.1986514	2	 	25	25	    8.00	1	 	1	 	2	 	3	2	 	4	 	2	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
31-07-38-58	0207012009401	1	366.8391026	65.57404726	1	28	 	28	    1.00	1	 	1	 	1	 	1	2	 	2	 	1	 	1	1	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-12-71-74	1302038007901	2	264.6563221	318.2972255	2	 	34	34	    4.00	1	 	1	 	1	 	2	2	 	96	Get from neighbour(piped water)	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-13-56-52	0902045019001	2	329.5561159	438.5338797	2	 	34	34	    2.00	1	 	1	 	2	 	3	2	 	6	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-14-13-78	1306044006101	2	410.7772429	167.2677552	1	42	 	42	    2.00	1	 	1	 	1	 	2	2	 	8	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-19-63-07	0102011007201	1	218.6051876	172.8129107	2	 	28	28	    4.00	1	 	1	 	1	 	2	2	 	1	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	2	 	0	0	0	0	1	0	0	0	0	 	1
31-22-15-06	0804013002801	2	259.7929543	317.1861308	2	 	40	40	    6.00	1	 	5	 	1	 	2	2	 	2	 	2	 	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-23-19-59	1003048014901	1	133.5899647	125.6122057	2	 	18	18	    3.00	1	 	4	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-24-64-96	0102057006601	1	251.0899376	131.0663482	1	15	 	15	    2.00	4	 	5	 	1	 	1	2	 	2	 	1	 	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	every other month	0	1	0	0	0	0	0	0	0	 	1
31-25-55-51	0802018022401	2	133.350074	39.07431049	2	 	41	41	    4.00	1	 	1	 	96	shingle	3	2	 	8	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-25-75-68	1305094005701	2	161.0230994	193.6594802	2	 	42	42	    2.00	1	 	1	 	2	 	2	2	 	8	 	2	 	2	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-27-81-66	1406077006901	1	204.1349938	202.2663129	2	 	35	35	    6.00	4	 	1	 	2	 	3	2	 	1	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-28-32-32	1305022008801	1	197.1434968	355.563421	2	 	41	41	    5.00	1	 	1	 	1	 	99	2	 	6	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-29-93-35	0301075005701	1	569.7300671	147.9632998	1	20	 	20	    4.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-31-48-38	0601031005701	2	161.4305487	201.4123924	2	 	28	28	    1.00	2	 	1	 	96	shingle and concrete	1	2	 	1	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-34-56-58	0103002006101	1	458.297684	223.4681237	1	44	 	44	    2.00	1	 	1	 	1	 	1	2	 	2	 	1	 	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-35-20-44	0502023018101	2	225.5256553	226.4444127	2	 	22	22	    3.00	1	 	1	 	1	 	4	2	 	1	 	2	 	2	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-38-04-15	0602005002401	1	171.1845476	61.28337363	2	 	40	40	    4.00	4	 	1	 	1	 	99	3	 	5	 	6	outside pit toilet	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-38-32-48	0901066002601	2	645.2773928	70.52896863	1	30	 	30	    1.00	1	 	5	 	1	 	1	2	 	8	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-40-18-95	1305051003801	2	118.823297	142.9065645	2	 	26	26	    4.00	1	 	1	 	1	 	1	4	 	1	 	3	 	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	6	2 months	0	0	0	0	0	1	0	0	0	 	1
31-58-14-10	0901066012701	2	907.4785515	70.52896863	1	24	 	24	    2.00	1	 	1	 	96	tile-clay	2	2	 	1	 	2	 	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-59-04-11	1002001007101	2	95.06727168	111.9481265	2	 	33	33	    5.00	1	 	1	 	2	 	3	2	 	1	 	2	 	2	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-59-32-51	1001073001701	2	310.2458892	54.85346136	2	 	29	29	    5.00	1	 	4	 	1	 	3	2	 	8	 	3	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-60-11-66	0207021005801	1	476.2345318	828.5779167	2	 	18	18	    4.00	1	 	1	 	1	 	3	2	 	1	 	1	 	2	0	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-62-50-50	0802018002101	2	325.0908783	39.07431049	1	38	 	38	    2.00	1	 	1	 	96	shingle	2	2	 	2	 	1	 	2	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-64-83-40	0503086002201	2	86.00466122	114.1910654	2	 	32	32	    2.00	1	 	1	 	2	 	2	2	 	1	 	2	 	2	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-65-90-11	0402015003801	1	177.0588414	153.8593147	2	 	24	24	    4.00	1	 	5	 	1	 	4	4	 	1	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	6	Path every other month	0	0	0	0	0	1	0	0	0	 	1
31-70-15-12	1303051009201	2	429.4876173	174.8865861	1	35	 	35	    2.00	1	 	1	 	2	 	2	2	 	7	 	2	 	2	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-73-99-89	1406075008401	1	252.7988916	250.4847344	2	 	40	40	    2.00	1	 	1	 	2	 	2	2	 	2	 	1	 	2	1	1	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-74-14-57	1405038011001	1	191.714306	189.9593259	2	 	33	33	    6.00	1	 	1	 	2	 	4	2	 	2	 	2	 	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	6
31-75-89-15	0211094003901	1	367.6810449	68.91867063	2	 	29	29	    1.00	1	 	1	 	2	 	1	2	 	8	 	1	 	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-76-43-29	0204039004701	1	541.8645254	435.2908968	2	 	25	25	    4.00	1	 	1	 	1	 	2	2	 	1	 	1	 	2	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-77-70-99	1104015013601	2	275.363636	255.4771792	2	 	15	15	    5.00	1	 	96	Wattle and dope	1	 	2	3	 	5	 	3	 	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	Every 2 months	0	0	0	0	0	1	0	0	0	 	1
31-77-90-25	0301097003501	1	118.1596385	33.98525404	2	 	35	35	    6.00	1	 	1	 	1	 	2	2	 	3	 	2	 	2	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
31-81-48-06	1304017002701	1	150.3671281	271.1986514	2	 	33	33	    5.00	1	 	1	 	1	 	1	2	 	3	 	2	 	2	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	3	 	 	 	 	 	 	 	 	 	 	 	 	1
